# Source is: 0
# There's 82167 existing links and 0 non-existing
# The shortest distance is 1, longest is 232 and mean is 33
# Unique shortest distance to other vertex from here are:
# Vertex	Distance
1015		5
1016		8
1017		26
1018		11
1019		64
1020		6
1021		9
1022		32
1023		5
1024		7
1025		11
1026		10
1027		17
1028		13
1029		8
1030		11
1031		10
1032		12
1033		13
1034		9
1035		16
1036		13
1037		10
1038		14
1039		17
1040		12
1041		5
1042		8
1043		16
1044		8
1045		15
1046		48
1047		10
1048		15
1049		47
1050		7
1051		13
1052		6
1053		12
1054		56
1055		7
1056		25
1057		18
1058		45
1059		15
1060		36
1061		9
1062		8
1063		24
1064		8
1065		29
1066		8
1067		7
1068		14
1069		12
1070		6
1071		33
1072		10
1073		25
1074		5
1075		43
1076		13
1077		19
1078		21
1079		6
1080		10
1081		6
1082		7
1083		16
1084		21
1085		11
1086		9
1087		13
1088		7
1089		7
1090		7
1091		19
1092		27
1093		13
1094		7
1095		14
1096		12
1097		8
1098		6
1099		7
1100		19
1101		6
1102		21
1103		12
1104		33
1105		5
1106		40
1107		4
1108		11
1109		7
1110		37
1111		14
1112		8
1113		10
1114		17
1115		24
1116		13
1117		6
1118		10
1119		9
1120		24
1121		11
1122		9
1123		8
1124		11
1125		22
1126		6
1127		9
1128		9
1129		6
1130		9
1131		6
1132		84
1133		7
1134		8
1135		6
1136		13
1137		9
1138		13
1139		23
1140		12
1141		11
1142		18
1143		9
1144		73
1145		8
1146		10
1147		15
1148		11
1149		12
1150		8
1151		3
1152		9
1153		9
1154		10
1155		10
1156		11
1157		6
1158		19
1159		7
1160		12
1161		21
1162		60
1163		11
1164		9
1165		23
1166		11
1167		27
1168		11
1169		8
1170		7
1171		4
1172		6
1173		12
1174		37
1175		8
1176		18
1177		9
1178		33
1179		5
1180		8
1181		11
1182		27
1183		10
1184		10
1185		53
1186		7
1187		54
1188		13
1189		17
1190		50
1191		7
1192		11
1193		9
1194		17
1195		16
1196		9
1197		9
1198		22
1199		15
1200		11
1201		14
1202		51
1203		30
1204		17
1205		8
1206		7
1207		19
1208		8
1209		19
1210		5
1211		11
1212		12
1213		12
1214		8
1215		10
1216		10
1217		17
1218		17
1219		9
1220		10
1221		9
1222		8
1223		9
1224		33
1225		13
1226		9
1227		6
1228		19
1229		7
1230		8
1231		8
1232		13
1233		26
1234		1
1235		16
1236		22
1237		13
1238		22
1239		9
1240		5
1241		17
1242		7
1243		25
1244		16
1245		20
1246		24
1247		55
1248		8
1249		7
1250		21
1251		18
1252		11
1253		33
1254		9
1255		7
1256		8
1257		10
1258		9
1259		9
1260		8
1261		10
1262		71
1263		8
1264		7
1265		4
1266		9
1267		9
1268		11
1269		24
1270		9
1271		13
1272		5
1273		6
1274		6
1275		11
1276		31
1277		19
1278		28
1279		10
1280		9
1281		15
1282		18
1283		7
1284		13
1285		7
1286		20
1287		13
1288		38
1289		19
1290		10
1291		19
1292		8
1293		14
1294		7
1295		16
1296		16
1297		9
1298		6
1299		11
1300		24
1301		7
1302		6
1303		14
1304		51
1305		11
1306		8
1307		102
1308		7
1309		11
1310		11
1311		9
1312		7
1313		11
1314		10
1315		10
1316		30
1317		27
1318		7
1319		9
1320		18
1321		12
1322		8
1323		7
1324		8
1325		7
1326		25
1327		5
1328		8
1329		8
1330		10
1331		13
1332		7
1333		44
1334		8
1335		6
1336		11
1337		4
1338		39
1339		6
1340		7
1341		7
1342		8
1343		42
1344		8
1345		8
1346		7
1347		6
1348		16
1349		21
1350		12
1351		10
1352		8
1353		7
1354		7
1355		10
1356		5
1357		12
1358		5
1359		9
1360		9
1361		9
1362		16
1363		18
1364		23
1365		13
1366		7
1367		6
1368		16
1369		10
1370		10
1371		7
1372		12
1373		6
1374		6
1375		64
1376		5
1377		10
1378		5
1379		8
1380		8
1381		8
1382		10
1383		9
1384		14
1385		44
1386		30
1387		6
1388		16
1389		5
1390		7
1391		10
1392		6
1393		12
1394		10
1395		29
1396		8
1397		16
1398		11
1399		9
1400		13
1401		85
1402		5
1403		35
1404		30
1405		15
1406		90
1407		9
1408		8
1409		10
1410		11
1411		11
1412		10
1413		6
1414		5
1415		10
1416		10
1417		59
1418		6
1419		14
1420		14
1421		7
1422		7
1423		18
1424		13
1425		14
1426		7
1427		8
1428		8
1429		21
1430		8
1431		21
1432		53
1433		11
1434		7
1435		8
1436		3
1437		8
1438		27
1439		7
1440		18
1441		11
1442		10
1443		12
1444		8
1445		32
1446		16
1447		17
1448		10
1449		7
1450		9
1451		7
1452		23
1453		6
1454		8
1455		3
1456		7
1457		21
1458		23
1459		8
1460		12
1461		5
1462		12
1463		15
1464		20
1465		8
1466		13
1467		9
1468		7
1469		8
1470		12
1471		13
1472		18
1473		8
1474		36
1475		7
1476		23
1477		10
1478		9
1479		16
1480		10
1481		12
1482		37
1483		13
1484		5
1485		14
1486		9
1487		8
1488		6
1489		5
1490		24
1491		59
1492		9
1493		62
1494		20
1495		20
1496		8
1497		9
1498		11
1499		6
1500		13
1501		6
1502		81
1503		17
1504		9
1505		13
1506		13
1507		16
1508		28
1509		5
1510		9
1511		15
1512		6
1513		7
1514		6
1515		13
1516		16
1517		7
1518		11
1519		7
1520		6
1521		8
1522		22
1523		15
1524		9
1525		16
1526		4
1527		11
1528		6
1529		25
1530		8
1531		6
1532		8
1533		7
1534		22
1535		33
1536		8
1537		7
1538		8
1539		25
1540		15
1541		12
1542		7
1543		17
1544		70
1545		6
1546		12
1547		6
1548		6
1549		8
1550		13
1551		12
1552		5
1553		7
1554		8
1555		15
1556		3
1557		9
1558		58
1559		7
1560		10
1561		32
1562		9
1563		6
1564		10
1565		6
1566		7
1567		7
1568		9
1569		8
1570		8
1571		22
1572		26
1573		12
1574		4
1575		14
1576		10
1577		7
1578		35
1579		8
1580		7
1581		7
1582		22
1583		7
1584		51
1585		8
1586		26
1587		8
1588		35
1589		21
1590		16
1591		20
1592		9
1593		18
1594		8
1595		15
1596		49
1597		11
1598		6
1599		8
1600		7
1601		15
1602		20
1603		13
1604		6
1605		37
1606		6
1607		15
1608		8
1609		19
1610		12
1611		5
1612		19
1613		20
1614		7
1615		10
1616		76
1617		15
1618		31
1619		6
1620		11
1621		18
1622		12
1623		8
1624		10
1625		6
1626		8
1627		8
1628		8
1629		9
1630		16
1631		7
1632		6
1633		21
1634		10
1635		11
1636		16
1637		11
1638		13
1639		85
1640		10
1641		7
1642		11
1643		14
1644		9
1645		7
1646		12
1647		24
1648		8
1649		12
1650		8
1651		4
1652		7
1653		9
1654		13
1655		17
1656		19
1657		5
1658		9
1659		10
1660		8
1661		7
1662		12
1663		3
1664		13
1665		9
1666		11
1667		3
1668		30
1669		11
1670		6
1671		4
1672		18
1673		10
1674		12
1675		70
1676		7
1677		6
1678		23
1679		6
1680		7
1681		12
1682		12
1683		9
1684		9
1685		9
1686		21
1687		14
1688		12
1689		19
1690		12
1691		10
1692		14
1693		7
1694		13
1695		13
1696		26
1697		9
1698		12
1699		7
1700		12
1701		8
1702		17
1703		8
1704		6
1705		7
1706		11
1707		8
1708		42
1709		19
1710		6
1711		12
1712		19
1713		7
1714		7
1715		6
1716		8
1717		7
1718		25
1719		5
1720		20
1721		13
1722		5
1723		7
1724		13
1725		12
1726		8
1727		21
1728		11
1729		13
1730		13
1731		20
1732		12
1733		17
1734		13
1735		36
1736		8
1737		4
1738		8
1739		7
1740		7
1741		8
1742		9
1743		9
1744		22
1745		9
1746		32
1747		26
1748		20
1749		21
1750		13
1751		10
1752		8
1753		7
1754		6
1755		8
1756		9
1757		7
1758		9
1759		33
1760		16
1761		5
1762		14
1763		31
1764		8
1765		27
1766		7
1767		8
1768		11
1769		58
1770		14
1771		7
1772		57
1773		11
1774		23
1775		6
1776		10
1777		17
1778		6
1779		7
1780		7
1781		7
1782		5
1783		14
1784		25
1785		28
1786		11
1787		12
1788		27
1789		8
1790		12
1791		8
1792		12
1793		16
1794		8
1795		14
1796		9
1797		18
1798		12
1799		8
1800		13
1801		7
1802		27
1803		11
1804		8
1805		35
1806		21
1807		9
1808		17
1809		10
1810		8
1811		6
1812		10
1813		16
1814		15
1815		6
1816		9
1817		72
1818		22
1819		8
1820		64
1821		13
1822		8
1823		28
1824		13
1825		11
1826		59
1827		7
1828		47
1829		9
1830		10
1831		9
1832		16
1833		6
1834		7
1835		5
1836		7
1837		7
1838		9
1839		9
1840		8
1841		13
1842		11
1843		7
1844		57
1845		7
1846		11
1847		7
1848		12
1849		11
1850		20
1851		3
1852		10
1853		10
1854		8
1855		9
1856		8
1857		9
1858		5
1859		10
1860		13
1861		6
1862		7
1863		10
1864		19
1865		5
1866		10
1867		19
1868		8
1869		8
1870		28
1871		8
1872		10
1873		18
1874		21
1875		13
1876		30
1877		4
1878		9
1879		8
1880		8
1881		39
1882		27
1883		13
1884		7
1885		37
1886		7
1887		9
1888		10
1889		7
1890		12
1891		13
1892		11
1893		8
1894		9
1895		54
1896		10
1897		10
1898		22
1899		9
1900		7
1901		19
1902		11
1903		7
1904		7
1905		15
1906		16
1907		7
1908		8
1909		8
1910		8
1911		7
1912		8
1913		7
1914		9
1915		8
1916		9
1917		5
1918		30
1919		7
1920		67
1921		12
1922		11
1923		11
1924		8
1925		9
1926		22
1927		10
1928		13
1929		23
1930		10
1931		88
1932		52
1933		7
1934		92
1935		8
1936		7
1937		9
1938		7
1939		17
1940		15
1941		46
1942		17
1943		24
1944		8
1945		36
1946		21
1947		6
1948		28
1949		6
1950		44
1951		14
1952		11
1953		8
1954		8
1955		10
1956		9
1957		12
1958		9
1959		9
1960		9
1961		66
1962		15
1963		19
1964		10
1965		77
1966		12
1967		7
1968		16
1969		7
1970		9
1971		7
1972		10
1973		9
1974		8
1975		11
1976		13
1977		9
1978		7
1979		7
1980		81
1981		8
1982		9
1983		6
1984		13
1985		20
1986		7
1987		11
1988		27
1989		9
1990		6
1991		9
1992		8
1993		9
1994		55
1995		8
1996		7
1997		7
1998		78
1999		14
2000		5
2001		10
2002		60
2003		12
2004		9
2005		13
2006		18
2007		5
2008		7
2009		7
2010		6
2011		12
2012		9
2013		7
2014		18
2015		12
2016		8
2017		7
2018		19
2019		20
2020		12
2021		10
2022		7
2023		35
2024		6
2025		15
2026		9
2027		83
2028		46
2029		12
2030		6
2031		19
2032		7
2033		7
2034		7
2035		7
2036		30
2037		12
2038		9
2039		56
2040		11
2041		29
2042		6
2043		40
2044		8
2045		10
2046		8
2047		11
2048		11
2049		13
2050		10
2051		9
2052		21
2053		13
2054		8
2055		9
2056		24
2057		8
2058		21
2059		16
2060		14
2061		9
2062		8
2063		5
2064		25
2065		20
2066		5
2067		5
2068		36
2069		11
2070		24
2071		4
2072		13
2073		7
2074		49
2075		7
2076		9
2077		9
2078		16
2079		10
2080		47
2081		19
2082		8
2083		6
2084		7
2085		10
2086		7
2087		9
2088		11
2089		53
2090		8
2091		7
2092		9
2093		13
2094		4
2095		10
2096		35
2097		7
2098		7
2099		19
2100		13
2101		6
2102		21
2103		6
2104		44
2105		19
2106		5
2107		6
2108		17
2109		8
2110		8
2111		13
2112		21
2113		17
2114		25
2115		27
2116		20
2117		15
2118		8
2119		22
2120		16
2121		12
2122		19
2123		7
2124		46
2125		14
2126		13
2127		7
2128		81
2129		16
2130		8
2131		13
2132		4
2133		6
2134		11
2135		10
2136		8
2137		26
2138		10
2139		11
2140		24
2141		9
2142		26
2143		17
2144		8
2145		13
2146		8
2147		6
2148		13
2149		11
2150		5
2151		7
2152		5
2153		12
2154		13
2155		8
2156		49
2157		15
2158		10
2159		6
2160		9
2161		8
2162		27
2163		9
2164		11
2165		5
2166		12
2167		37
2168		12
2169		17
2170		8
2171		10
2172		10
2173		10
2174		56
2175		20
2176		28
2177		23
2178		30
2179		8
2180		5
2181		15
2182		5
2183		21
2184		9
2185		8
2186		14
2187		13
2188		9
2189		5
2190		67
2191		20
2192		11
2193		9
2194		21
2195		5
2196		9
2197		32
2198		25
2199		13
2200		11
2201		8
2202		7
2203		18
2204		13
2205		7
2206		5
2207		8
2208		14
2209		9
2210		9
2211		10
2212		26
2213		8
2214		7
2215		8
2216		6
2217		15
2218		10
2219		5
2220		8
2221		10
2222		5
2223		12
2224		8
2225		10
2226		7
2227		10
2228		7
2229		9
2230		16
2231		18
2232		13
2233		9
2234		13
2235		7
2236		8
2237		15
2238		8
2239		10
2240		21
2241		9
2242		6
2243		16
2244		26
2245		7
2246		16
2247		5
2248		77
2249		16
2250		22
2251		27
2252		13
2253		9
2254		6
2255		5
2256		17
2257		9
2258		8
2259		6
2260		8
2261		5
2262		10
2263		10
2264		24
2265		9
2266		13
2267		16
2268		8
2269		6
2270		19
2271		6
2272		34
2273		11
2274		19
2275		24
2276		12
2277		10
2278		9
2279		10
2280		8
2281		9
2282		7
2283		6
2284		9
2285		10
2286		6
2287		40
2288		9
2289		13
2290		10
2291		36
2292		8
2293		19
2294		8
2295		8
2296		4
2297		7
2298		49
2299		7
2300		7
2301		6
2302		14
2303		6
2304		16
2305		3
2306		7
2307		13
2308		9
2309		35
2310		7
2311		16
2312		6
2313		16
2314		11
2315		15
2316		19
2317		21
2318		35
2319		41
2320		7
2321		22
2322		9
2323		10
2324		10
2325		19
2326		40
2327		6
2328		8
2329		15
2330		8
2331		24
2332		13
2333		9
2334		62
2335		7
2336		7
2337		10
2338		10
2339		12
2340		11
2341		20
2342		14
2343		6
2344		5
2345		86
2346		8
2347		8
2348		5
2349		37
2350		16
2351		19
2352		7
2353		8
2354		6
2355		20
2356		85
2357		13
2358		8
2359		6
2360		19
2361		8
2362		7
2363		9
2364		8
2365		9
2366		6
2367		13
2368		35
2369		8
2370		7
2371		29
2372		39
2373		7
2374		9
2375		21
2376		16
2377		36
2378		5
2379		6
2380		9
2381		7
2382		10
2383		7
2384		7
2385		7
2386		5
2387		22
2388		8
2389		15
2390		34
2391		4
2392		4
2393		12
2394		7
2395		8
2396		8
2397		9
2398		6
2399		8
2400		14
2401		15
2402		15
2403		13
2404		14
2405		11
2406		9
2407		34
2408		10
2409		6
2410		8
2411		9
2412		5
2413		4
2414		57
2415		16
2416		8
2417		59
2418		10
2419		15
2420		10
2421		9
2422		9
2423		9
2424		8
2425		7
2426		33
2427		6
2428		86
2429		37
2430		10
2431		7
2432		15
2433		19
2434		6
2435		32
2436		7
2437		6
2438		4
2439		54
2440		5
2441		53
2442		18
2443		6
2444		8
2445		20
2446		8
2447		10
2448		11
2449		9
2450		8
2451		14
2452		8
2453		10
2454		8
2455		45
2456		7
2457		19
2458		9
2459		67
2460		22
2461		30
2462		17
2463		7
2464		10
2465		12
2466		8
2467		9
2468		6
2469		14
2470		11
2471		8
2472		60
2473		3
2474		8
2475		6
2476		8
2477		11
2478		12
2479		7
2480		15
2481		13
2482		9
2483		7
2484		9
2485		5
2486		12
2487		7
2488		6
2489		7
2490		8
2491		6
2492		6
2493		24
2494		4
2495		6
2496		37
2497		10
2498		11
2499		6
2500		6
2501		15
2502		8
2503		6
2504		7
2505		9
2506		5
2507		4
2508		9
2509		6
2510		5
2511		5
2512		10
2513		4
2514		9
2515		8
2516		75
2517		4
2518		6
2519		6
2520		8
2521		4
2522		6
2523		10
2524		12
2525		7
2526		7
2527		78
2528		11
2529		6
2530		8
2531		5
2532		10
2533		6
2534		7
2535		7
2536		6
2537		5
2538		46
2539		7
2540		6
2541		6
2542		6
2543		11
2544		8
2545		6
2546		19
2547		17
2548		53
2549		7
2550		6
2551		17
2552		6
2553		6
2554		13
2555		11
2556		32
2557		47
2558		4
2559		5
2560		9
2561		25
2562		26
2563		12
2564		28
2565		8
2566		14
2567		17
2568		10
2569		7
2570		9
2571		9
2572		12
2573		7
2574		11
2575		7
2576		9
2577		7
2578		8
2579		8
2580		12
2581		10
2582		12
2583		7
2584		8
2585		9
2586		12
2587		6
2588		7
2589		8
2590		8
2591		23
2592		7
2593		5
2594		13
2595		69
2596		17
2597		8
2598		13
2599		23
2600		9
2601		10
2602		9
2603		12
2604		5
2605		7
2606		43
2607		10
2608		8
2609		10
2610		30
2611		8
2612		8
2613		6
2614		9
2615		5
2616		11
2617		8
2618		84
2619		6
2620		4
2621		31
2622		41
2623		20
2624		13
2625		10
2626		6
2627		16
2628		13
2629		19
2630		22
2631		6
2632		42
2633		10
2634		14
2635		11
2636		60
2637		8
2638		4
2639		12
2640		22
2641		22
2642		43
2643		4
2644		12
2645		9
2646		12
2647		56
2648		24
2649		17
2650		31
2651		75
2652		59
2653		52
2654		67
2655		15
2656		22
2657		6
2658		14
2659		7
2660		69
2661		34
2662		15
2663		43
2664		6
2665		30
2666		11
2667		8
2668		23
2669		56
2670		80
2671		35
2672		27
2673		12
2674		12
2675		11
2676		25
2677		24
2678		9
2679		69
2680		48
2681		72
2682		11
2683		28
2684		62
2685		34
2686		5
2687		36
2688		20
2689		41
2690		73
2691		14
2692		12
2693		16
2694		10
2695		17
2696		5
2697		13
2698		45
2699		6
2700		32
2701		8
2702		8
2703		51
2704		18
2705		10
2706		7
2707		34
2708		10
2709		6
2710		14
2711		34
2712		10
2713		14
2714		33
2715		9
2716		23
2717		11
2718		12
2719		14
2720		32
2721		19
2722		15
2723		7
2724		26
2725		8
2726		7
2727		21
2728		16
2729		7
2730		10
2731		28
2732		14
2733		91
2734		59
2735		26
2736		86
2737		6
2738		7
2739		34
2740		10
2741		14
2742		42
2743		5
2744		10
2745		17
2746		11
2747		7
2748		9
2749		63
2750		11
2751		51
2752		9
2753		8
2754		14
2755		9
2756		6
2757		8
2758		10
2759		23
2760		7
2761		19
2762		13
2763		16
2764		8
2765		13
2766		38
2767		8
2768		11
2769		6
2770		55
2771		5
2772		7
2773		20
2774		11
2775		27
2776		4
2777		14
2778		45
2779		13
2780		7
2781		20
2782		7
2783		4
2784		17
2785		16
2786		7
2787		11
2788		7
2789		9
2790		12
2791		7
2792		7
2793		12
2794		33
2795		7
2796		10
2797		6
2798		8
2799		13
2800		9
2801		9
2802		13
2803		8
2804		9
2805		8
2806		3
2807		36
2808		74
2809		9
2810		8
2811		8
2812		13
2813		9
2814		10
2815		73
2816		14
2817		15
2818		8
2819		23
2820		4
2821		25
2822		11
2823		29
2824		71
2825		8
2826		8
2827		8
2828		5
2829		28
2830		6
2831		12
2832		6
2833		7
2834		13
2835		12
2836		52
2837		18
2838		10
2839		18
2840		42
2841		14
2842		9
2843		24
2844		9
2845		9
2846		8
2847		12
2848		9
2849		45
2850		6
2851		21
2852		6
2853		10
2854		12
2855		9
2856		9
2857		9
2858		7
2859		9
2860		7
2861		77
2862		10
2863		9
2864		87
2865		61
2866		10
2867		9
2868		12
2869		6
2870		23
2871		9
2872		13
2873		15
2874		8
2875		3
2876		7
2877		7
2878		9
2879		7
2880		6
2881		8
2882		7
2883		16
2884		14
2885		11
2886		10
2887		7
2888		15
2889		7
2890		6
2891		13
2892		8
2893		7
2894		12
2895		21
2896		12
2897		7
2898		11
2899		7
2900		7
2901		7
2902		10
2903		7
2904		6
2905		14
2906		9
2907		11
2908		13
2909		7
2910		13
2911		21
2912		7
2913		82
2914		9
2915		8
2916		7
2917		49
2918		10
2919		10
2920		8
2921		52
2922		7
2923		20
2924		7
2925		9
2926		28
2927		9
2928		8
2929		7
2930		29
2931		19
2932		6
2933		8
2934		17
2935		18
2936		11
2937		8
2938		7
2939		5
2940		19
2941		45
2942		10
2943		5
2944		8
2945		16
2946		18
2947		10
2948		6
2949		5
2950		10
2951		28
2952		21
2953		20
2954		7
2955		10
2956		8
2957		40
2958		14
2959		6
2960		5
2961		11
2962		33
2963		10
2964		7
2965		7
2966		15
2967		8
